번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,상세영업상태변경일자,소재지전체주소,도로명전체주소,사업장명,업태구분명,객실수
1177,농어촌민박업,03_11_00_P,6500000,SAMPLE-01177,20200323,3,폐업,01,폐업,20240210,20240210,제주특별자치도 제주시 애월읍 1829,제주특별자치도 제주시 표본로 112,[샘플]애월읍숙소1177,,3
1178,농어촌민박업,03_11_00_P,6500000,SAMPLE-01178,20231225,1,영업/정상,01,영업/정상,,20231225,제주특별자치도 서귀포시 중문동 1279,제주특별자치도 서귀포시 표본로 106,[샘플]중문동숙소1178,,3
1179,농어촌민박업,03_11_00_P,6500000,SAMPLE-01179,20180420,1,영업/정상,01,영업/정상,,20180420,제주특별자치도 제주시 조천읍 1645,제주특별자치도 제주시 표본로 297,[샘플]조천읍숙소1179,,12
1180,관광숙박업,03_11_00_P,6500000,SAMPLE-01180,20170920,1,영업/정상,01,영업/정상,,20170920,제주특별자치도 제주시 삼양동 356,제주특별자치도 제주시 표본로 201,[샘플]삼양동숙소1180,,12
1181,농어촌민박업,03_11_00_P,6500000,SAMPLE-01181,20231107,1,영업/정상,01,영업/정상,,20231107,제주특별자치도 제주시 한경면 1939,제주특별자치도 제주시 표본로 116,[샘플]한경면숙소1181,,5
1182,관광숙박업,03_11_00_P,6500000,SAMPLE-01182,20240805,1,영업/정상,01,영업/정상,,20240805,제주특별자치도 제주시 연동 1121,제주특별자치도 제주시 표본로 82,[샘플]연동숙소1182,,3
1183,농어촌민박업,03_11_00_P,6500000,SAMPLE-01183,20190528,3,폐업,01,폐업,20260827,20260827,제주특별자치도 제주시 한림읍 1360,제주특별자치도 제주시 표본로 220,[샘플]한림읍숙소1183,,1
1184,숙박업,03_11_00_P,6500000,SAMPLE-01184,20260808,1,영업/정상,01,영업/정상,,20260808,제주특별자치도 제주시 애월읍 833,제주특별자치도 제주시 표본로 20,[샘플]애월읍숙소1184,,5
1185,숙박업,03_11_00_P,6500000,SAMPLE-01185,20190418,1,영업/정상,01,영업/정상,,20190418,제주특별자치도 제주시 한림읍 1721,제주특별자치도 제주시 표본로 177,[샘플]한림읍숙소1185,,12
1186,관광숙박업,03_11_00_P,6500000,SAMPLE-01186,20230505,1,영업/정상,01,영업/정상,,20230505,제주특별자치도 서귀포시 중문동 581,제주특별자치도 서귀포시 표본로 115,[샘플]중문동숙소1186,,3
1187,관광숙박업,03_11_00_P,6500000,SAMPLE-01187,20240226,1,영업/정상,01,영업/정상,,20240226,제주특별자치도 제주시 노형동 1016,제주특별자치도 제주시 표본로 252,[샘플]노형동숙소1187,,6
1188,숙박업,03_11_00_P,6500000,SAMPLE-01188,20250210,1,영업/정상,01,영업/정상,,20250210,제주특별자치도 제주시 한경면 692,제주특별자치도 제주시 표본로 45,[샘플]한경면숙소1188,,10
1189,관광숙박업,03_11_00_P,6500000,SAMPLE-01189,20200429,3,폐업,01,폐업,20240830,20240830,제주특별자치도 서귀포시 서홍동 1318,제주특별자치도 서귀포시 표본로 81,[샘플]서홍동숙소1189,,5
1190,관광숙박업,03_11_00_P,6500000,SAMPLE-01190,20260303,1,영업/정상,01,영업/정상,,20260303,제주특별자치도 서귀포시 남원읍 1723,제주특별자치도 서귀포시 표본로 195,[샘플]남원읍숙소1190,,3
1191,숙박업,03_11_00_P,6500000,SAMPLE-01191,20200731,1,영업/정상,01,영업/정상,,20200731,제주특별자치도 제주시 구좌읍 1873,제주특별자치도 제주시 표본로 214,[샘플]구좌읍숙소1191,,7
1192,숙박업,03_11_00_P,6500000,SAMPLE-01192,20251012,1,영업/정상,01,영업/정상,,20251012,제주특별자치도 서귀포시 남원읍 1688,제주특별자치도 서귀포시 표본로 197,[샘플]남원읍숙소1192,,4
1193,농어촌민박업,03_11_00_P,6500000,SAMPLE-01193,20141009,3,폐업,01,폐업,20231125,20231125,제주특별자치도 제주시 삼양동 1611,제주특별자치도 제주시 표본로 85,[샘플]삼양동숙소1193,,11
1194,농어촌민박업,03_11_00_P,6500000,SAMPLE-01194,20230831,3,폐업,01,폐업,20250221,20250221,제주특별자치도 제주시 한림읍 1597,제주특별자치도 제주시 표본로 187,[샘플]한림읍숙소1194,,6
1195,농어촌민박업,03_11_00_P,6500000,SAMPLE-01195,20220309,3,영업/정상,01,휴업,,20220309,제주특별자치도 제주시 구좌읍 670,제주특별자치도 제주시 표본로 6,[샘플]구좌읍숙소1195,,8
1196,관광숙박업,03_11_00_P,6500000,SAMPLE-01196,20200428,1,영업/정상,01,영업/정상,,20200428,제주특별자치도 서귀포시 대륜동 527,제주특별자치도 서귀포시 표본로 237,[샘플]대륜동숙소1196,,3
1197,농어촌민박업,03_11_00_P,6500000,SAMPLE-01197,20241201,1,영업/정상,01,영업/정상,,20241201,제주특별자치도 제주시 한림읍 1609,제주특별자치도 제주시 표본로 281,[샘플]한림읍숙소1197,,12
1198,관광숙박업,03_11_00_P,6500000,SAMPLE-01198,20251004,1,영업/정상,01,영업/정상,,20251004,제주특별자치도 제주시 한경면 1264,제주특별자치도 제주시 표본로 130,[샘플]한경면숙소1198,,1
1199,숙박업,03_11_00_P,6500000,SAMPLE-01199,20260711,1,영업/정상,01,영업/정상,,20260711,제주특별자치도 제주시 애월읍 1235,제주특별자치도 제주시 표본로 158,[샘플]애월읍숙소1199,,10
1200,농어촌민박업,03_11_00_P,6500000,SAMPLE-01200,20210719,1,영업/정상,01,영업/정상,,20210719,제주특별자치도 서귀포시 동홍동 934,제주특별자치도 서귀포시 표본로 116,[샘플]동홍동숙소1200,,2
1201,농어촌민박업,03_11_00_P,6500000,SAMPLE-01201,20191121,1,영업/정상,01,영업/정상,,20191121,제주특별자치도 제주시 애월읍 761,제주특별자치도 제주시 표본로 163,[샘플]애월읍숙소1201,,6
1202,숙박업,03_11_00_P,6500000,SAMPLE-01202,20160112,3,폐업,01,폐업,20251219,20251219,제주특별자치도 제주시 애월읍 1707,제주특별자치도 제주시 표본로 189,[샘플]애월읍숙소1202,,4
1203,농어촌민박업,03_11_00_P,6500000,SAMPLE-01203,20221109,1,영업/정상,01,영업/정상,,20221109,제주특별자치도 제주시 구좌읍 1248,제주특별자치도 제주시 표본로 259,[샘플]구좌읍숙소1203,,9
1204,숙박업,03_11_00_P,6500000,SAMPLE-01204,20170128,3,폐업,01,폐업,20170729,20170729,제주특별자치도 제주시 삼양동 1584,제주특별자치도 제주시 표본로 200,[샘플]삼양동숙소1204,,2
1205,농어촌민박업,03_11_00_P,6500000,SAMPLE-01205,20220308,1,영업/정상,01,영업/정상,,20220308,제주특별자치도 제주시 일도이동 1003,제주특별자치도 제주시 표본로 141,[샘플]일도이동숙소1205,,6
1206,농어촌민박업,03_11_00_P,6500000,SAMPLE-01206,20180325,3,폐업,01,폐업,20230816,20230816,제주특별자치도 제주시 삼양동 1065,제주특별자치도 제주시 표본로 229,[샘플]삼양동숙소1206,,11
1207,농어촌민박업,03_11_00_P,6500000,SAMPLE-01207,20240225,1,영업/정상,01,영업/정상,,20240225,제주특별자치도 서귀포시 대정읍 780,제주특별자치도 서귀포시 표본로 26,[샘플]대정읍숙소1207,,7
1208,농어촌민박업,03_11_00_P,6500000,SAMPLE-01208,20250725,1,영업/정상,01,영업/정상,,20250725,제주특별자치도 서귀포시 대정읍 1659,제주특별자치도 서귀포시 표본로 257,[샘플]대정읍숙소1208,,9
1209,농어촌민박업,03_11_00_P,6500000,SAMPLE-01209,20150920,1,영업/정상,01,영업/정상,,20150920,제주특별자치도 서귀포시 표선면 699,제주특별자치도 서귀포시 표본로 281,[샘플]표선면숙소1209,,8
1210,관광숙박업,03_11_00_P,6500000,SAMPLE-01210,20200812,3,폐업,01,폐업,20240901,20240901,제주특별자치도 제주시 구좌읍 768,제주특별자치도 제주시 표본로 30,[샘플]구좌읍숙소1210,,2
1211,농어촌민박업,03_11_00_P,6500000,SAMPLE-01211,20180401,3,폐업,01,폐업,20221008,20221008,제주특별자치도 서귀포시 서홍동 752,제주특별자치도 서귀포시 표본로 300,[샘플]서홍동숙소1211,,7
1212,숙박업,03_11_00_P,6500000,SAMPLE-01212,20260102,1,영업/정상,01,영업/정상,,20260102,제주특별자치도 서귀포시 성산읍 1783,제주특별자치도 서귀포시 표본로 153,[샘플]성산읍숙소1212,,7
1213,농어촌민박업,03_11_00_P,6500000,SAMPLE-01213,20231011,1,영업/정상,01,영업/정상,,20231011,제주특별자치도 제주시 이도이동 497,제주특별자치도 제주시 표본로 70,[샘플]이도이동숙소1213,,9
1214,숙박업,03_11_00_P,6500000,SAMPLE-01214,20201112,1,영업/정상,01,영업/정상,,20201112,제주특별자치도 서귀포시 표선면 625,제주특별자치도 서귀포시 표본로 292,[샘플]표선면숙소1214,,2
1215,숙박업,03_11_00_P,6500000,SAMPLE-01215,20210824,3,폐업,01,폐업,20220505,20220505,제주특별자치도 서귀포시 동홍동 505,제주특별자치도 서귀포시 표본로 35,[샘플]동홍동숙소1215,,8
1216,농어촌민박업,03_11_00_P,6500000,SAMPLE-01216,20260531,1,영업/정상,01,영업/정상,,20260531,제주특별자치도 서귀포시 중문동 448,제주특별자치도 서귀포시 표본로 48,[샘플]중문동숙소1216,,2
1217,관광숙박업,03_11_00_P,6500000,SAMPLE-01217,20210407,3,폐업,01,폐업,20240128,20240128,제주특별자치도 제주시 한림읍 1044,제주특별자치도 제주시 표본로 188,[샘플]한림읍숙소1217,,1
1218,농어촌민박업,03_11_00_P,6500000,SAMPLE-01218,20190623,3,폐업,01,폐업,20250306,20250306,제주특별자치도 제주시 애월읍 1496,제주특별자치도 제주시 표본로 15,[샘플]애월읍숙소1218,,4
1219,관광숙박업,03_11_00_P,6500000,SAMPLE-01219,20211019,1,영업/정상,01,영업/정상,,20211019,제주특별자치도 서귀포시 남원읍 477,제주특별자치도 서귀포시 표본로 144,[샘플]남원읍숙소1219,,4
1220,숙박업,03_11_00_P,6500000,SAMPLE-01220,20160702,3,폐업,01,폐업,20250331,20250331,제주특별자치도 제주시 노형동 1373,제주특별자치도 제주시 표본로 263,[샘플]노형동숙소1220,,1
1221,농어촌민박업,03_11_00_P,6500000,SAMPLE-01221,20241123,1,영업/정상,01,영업/정상,,20241123,제주특별자치도 제주시 조천읍 843,제주특별자치도 제주시 표본로 37,[샘플]조천읍숙소1221,,1
1222,농어촌민박업,03_11_00_P,6500000,SAMPLE-01222,20161213,1,영업/정상,01,영업/정상,,20161213,제주특별자치도 제주시 애월읍 595,제주특별자치도 제주시 표본로 49,[샘플]애월읍숙소1222,,2
1223,관광숙박업,03_11_00_P,6500000,SAMPLE-01223,20190707,3,폐업,01,폐업,20200320,20200320,제주특별자치도 제주시 조천읍 184,제주특별자치도 제주시 표본로 133,[샘플]조천읍숙소1223,,10
1224,숙박업,03_11_00_P,6500000,SAMPLE-01224,20250214,3,폐업,01,폐업,20251029,20251029,제주특별자치도 서귀포시 중문동 1965,제주특별자치도 서귀포시 표본로 287,[샘플]중문동숙소1224,,2
1225,숙박업,03_11_00_P,6500000,SAMPLE-01225,20121009,1,영업/정상,01,영업/정상,,20121009,제주특별자치도 서귀포시 표선면 1380,제주특별자치도 서귀포시 표본로 96,[샘플]표선면숙소1225,,6
1226,농어촌민박업,03_11_00_P,6500000,SAMPLE-01226,20110715,1,영업/정상,01,영업/정상,,20110715,제주특별자치도 제주시 조천읍 1693,제주특별자치도 제주시 표본로 16,[샘플]조천읍숙소1226,,7
1227,농어촌민박업,03_11_00_P,6500000,SAMPLE-01227,20141104,1,영업/정상,01,영업/정상,,20141104,제주특별자치도 제주시 일도이동 552,제주특별자치도 제주시 표본로 202,[샘플]일도이동숙소1227,,1
1228,숙박업,03_11_00_P,6500000,SAMPLE-01228,20240305,1,영업/정상,01,영업/정상,,20240305,제주특별자치도 제주시 이도이동 658,제주특별자치도 제주시 표본로 41,[샘플]이도이동숙소1228,,8
1229,농어촌민박업,03_11_00_P,6500000,SAMPLE-01229,20180705,3,폐업,01,폐업,20220130,20220130,제주특별자치도 제주시 삼양동 1134,제주특별자치도 제주시 표본로 274,[샘플]삼양동숙소1229,,6
1230,숙박업,03_11_00_P,6500000,SAMPLE-01230,20171103,3,폐업,01,폐업,20220104,20220104,제주특별자치도 제주시 한경면 1307,제주특별자치도 제주시 표본로 123,[샘플]한경면숙소1230,,7
1231,농어촌민박업,03_11_00_P,6500000,SAMPLE-01231,20120706,3,폐업,01,폐업,20131217,20131217,제주특별자치도 제주시 구좌읍 344,제주특별자치도 제주시 표본로 102,[샘플]구좌읍숙소1231,,4
1232,농어촌민박업,03_11_00_P,6500000,SAMPLE-01232,20180831,3,폐업,01,폐업,20221103,20221103,제주특별자치도 제주시 연동 1623,제주특별자치도 제주시 표본로 267,[샘플]연동숙소1232,,7
1233,농어촌민박업,03_11_00_P,6500000,SAMPLE-01233,20140820,3,폐업,01,폐업,20250425,20250425,제주특별자치도 제주시 연동 1100,제주특별자치도 제주시 표본로 111,[샘플]연동숙소1233,,9
1234,숙박업,03_11_00_P,6500000,SAMPLE-01234,20160201,3,폐업,01,폐업,20241209,20241209,제주특별자치도 서귀포시 대륜동 1004,제주특별자치도 서귀포시 표본로 27,[샘플]대륜동숙소1234,,9
1235,숙박업,03_11_00_P,6500000,SAMPLE-01235,20231107,1,영업/정상,01,영업/정상,,20231107,제주특별자치도 제주시 연동 885,제주특별자치도 제주시 표본로 134,[샘플]연동숙소1235,,4
1236,농어촌민박업,03_11_00_P,6500000,SAMPLE-01236,20170111,3,폐업,01,폐업,20180612,20180612,제주특별자치도 서귀포시 안덕면 300,제주특별자치도 서귀포시 표본로 74,[샘플]안덕면숙소1236,,7
1237,숙박업,03_11_00_P,6500000,SAMPLE-01237,20181205,3,폐업,01,폐업,20241113,20241113,제주특별자치도 서귀포시 대정읍 1707,제주특별자치도 서귀포시 표본로 87,[샘플]대정읍숙소1237,,4
1238,농어촌민박업,03_11_00_P,6500000,SAMPLE-01238,20191005,1,영업/정상,01,영업/정상,,20191005,제주특별자치도 제주시 삼양동 472,제주특별자치도 제주시 표본로 270,[샘플]삼양동숙소1238,,9
1239,숙박업,03_11_00_P,6500000,SAMPLE-01239,20180518,1,영업/정상,01,영업/정상,,20180518,제주특별자치도 서귀포시 중문동 924,제주특별자치도 서귀포시 표본로 275,[샘플]중문동숙소1239,,1
1240,농어촌민박업,03_11_00_P,6500000,SAMPLE-01240,20170115,3,폐업,01,폐업,20210709,20210709,제주특별자치도 서귀포시 중문동 1007,제주특별자치도 서귀포시 표본로 263,[샘플]중문동숙소1240,,10
1241,숙박업,03_11_00_P,6500000,SAMPLE-01241,20121218,3,폐업,01,폐업,20200302,20200302,제주특별자치도 서귀포시 안덕면 628,제주특별자치도 서귀포시 표본로 267,[샘플]안덕면숙소1241,,12
1242,숙박업,03_11_00_P,6500000,SAMPLE-01242,20211117,3,폐업,01,폐업,20240831,20240831,제주특별자치도 서귀포시 안덕면 385,제주특별자치도 서귀포시 표본로 101,[샘플]안덕면숙소1242,,12
1243,농어촌민박업,03_11_00_P,6500000,SAMPLE-01243,20220606,1,영업/정상,01,영업/정상,,20220606,제주특별자치도 제주시 노형동 1366,제주특별자치도 제주시 표본로 184,[샘플]노형동숙소1243,,10
1244,숙박업,03_11_00_P,6500000,SAMPLE-01244,20140817,1,영업/정상,01,영업/정상,,20140817,제주특별자치도 서귀포시 표선면 265,제주특별자치도 서귀포시 표본로 223,[샘플]표선면숙소1244,,12
1245,농어촌민박업,03_11_00_P,6500000,SAMPLE-01245,20141019,1,영업/정상,01,영업/정상,,20141019,제주특별자치도 제주시 삼양동 1482,제주특별자치도 제주시 표본로 298,[샘플]삼양동숙소1245,,8
1246,관광숙박업,03_11_00_P,6500000,SAMPLE-01246,20211126,1,영업/정상,01,영업/정상,,20211126,제주특별자치도 제주시 조천읍 579,제주특별자치도 제주시 표본로 152,[샘플]조천읍숙소1246,,11
1247,숙박업,03_11_00_P,6500000,SAMPLE-01247,20190317,1,영업/정상,01,영업/정상,,20190317,제주특별자치도 서귀포시 표선면 961,제주특별자치도 서귀포시 표본로 101,[샘플]표선면숙소1247,,11
1248,숙박업,03_11_00_P,6500000,SAMPLE-01248,20250411,1,영업/정상,01,영업/정상,,20250411,제주특별자치도 제주시 한경면 1387,제주특별자치도 제주시 표본로 121,[샘플]한경면숙소1248,,9
1249,농어촌민박업,03_11_00_P,6500000,SAMPLE-01249,20170325,3,폐업,01,폐업,20220527,20220527,제주특별자치도 제주시 연동 663,제주특별자치도 제주시 표본로 144,[샘플]연동숙소1249,,6
1250,농어촌민박업,03_11_00_P,6500000,SAMPLE-01250,20200720,3,폐업,01,폐업,20240203,20240203,제주특별자치도 서귀포시 안덕면 44,제주특별자치도 서귀포시 표본로 206,[샘플]안덕면숙소1250,,10
